SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,revenue_at_risk
0,3,25.1,79.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7773877938701594,19.512433626141004
0,5,84.5,453.75,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7773871170861305,65.68921139377802
0,16,95.6,1555.65,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.7773676130385155,74.31634380648208
0,36,84.9,3067.2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7773137020521388,65.99393330422659
0,4,98.1,396.3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.7772222436604309,76.24550210308827
0,1,69.95,69.95,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7770850974498585,54.357102566617606
0,5,30.5,167.2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.777005617096007,23.698671321428215
1,53,101.9,5549.4,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7769786093593494,79.1741202937177
0,9,71.0,672.55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7767806067777913,55.15142308122318
1,11,78.1,864.85,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.7767658897001323,60.665415985580324
0,24,96.0,2122.45,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.7764113344689314,74.53548810901742
0,36,84.75,3050.15,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7762094664409572,65.78375228087113
0,3,24.75,66.95,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7761192192517193,19.208950676480054
0,6,69.25,418.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7761021800637163,53.745075969412355
0,1,70.45,70.45,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7757223166036282,54.64963720472561
0,3,69.65,220.1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7757129742215632,54.02840865453188
0,18,69.8,1221.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7756865212784271,54.142919185234206
1,18,73.55,1359.45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7755957241034007,57.04506550780512
0,13,75.0,999.45,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7755306324249108,58.164797431868315
0,16,112.95,1882.55,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.7755242035017205,87.59545878551933
0,3,79.65,251.75,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7752747492096783,61.750633774550884
0,13,81.9,1028.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.7750625591612772,63.47762359530861
1,28,101.3,2812.2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.7749752197003581,78.50498975564628
0,2,74.95,151.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7749563433684884,58.08297793546821
0,12,112.95,1384.75,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0.7745730917740739,87.48803071588165
1,18,74.7,1294.6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7745583772783627,57.8595107826937
0,38,105.0,4026.4,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.7743163940319707,81.30322137335692
0,17,76.65,1313.55,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7743143079902228,59.35119170745058
0,9,103.1,970.45,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.774309969421939,79.8313578474019
1,12,43.65,526.95,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.7740229485057798,33.786101702277286
1,18,103.6,1806.35,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.7740144779881826,80.18789991957571
0,31,104.2,3243.45,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.7738159326899139,80.63162018628903
0,7,75.15,496.9,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7737251204573157,58.14544280236728
0,2,74.9,147.15,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7736498687079587,57.94637516622611
1,29,98.65,2862.75,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.7735122702463393,76.30698545980137
0,35,86.45,3029.1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7735040339140151,66.8694237318666
1,2,44.3,89.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7734917340765981,34.26568381959329
0,26,80.7,2193.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7734550060279979,62.41781898645943
0,24,94.6,2283.15,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7734292192323213,73.16640413937759
1,25,69.3,1813.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.773376082620415,53.59496252559476
0,11,90.15,987.95,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7731264028749879,69.69734521918016
0,3,29.75,96.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7730988790019884,22.999691650309153
0,11,64.9,716.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7725470650106144,50.13830451918888
0,1,84.6,84.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.7724567919554337,65.34984459942969
0,33,107.55,3645.5,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.772394135082313,83.07098922810276
0,12,78.95,927.35,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7723469482752675,60.97679156633237
0,9,69.05,651.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7721339399193915,53.31584855143398
0,7,69.9,497.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7720125771186307,53.96367914059229
1,32,85.3,2661.1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7719110813978873,65.84401524323978
0,6,55.0,340.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7718730062992465,42.45301534645856
0,7,74.65,521.1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.7716995061666447,57.60736813534003
0,11,94.2,999.9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.771682022556084,72.69244652478311
0,5,85.4,425.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.7713854645631778,65.8763186736954
0,47,106.4,5127.95,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7712872447765793,82.06496284422803
0,13,79.25,1111.65,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7712560570430124,61.12204252065873
0,14,55.0,771.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.7710485335573868,42.407669345656274
0,6,45.0,298.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.7709270608652192,34.69171773893486
0,3,73.6,232.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.7707454155850245,56.7268625870578
0,23,85.6,1868.4,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7704600124715462,65.95137706756435
0,5,78.75,426.35,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7702852568963845,60.65996398059028
1,51,97.8,4913.3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7701816545259954,75.32376581264235
1,7,73.75,545.15,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7700456345268542,56.79086554635549
1,18,99.75,1836.25,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.7700299317747346,76.81048569452977
0,10,80.05,830.7,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7696781366218534,61.61273483657936
0,4,76.65,333.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7695662696545797,58.98725456902354
0,19,95.15,1789.25,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7695509951912911,73.22277719245136
0,16,90.8,1442.2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7693349035630721,69.85560924352694
0,10,91.1,964.35,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.7691530731420174,70.06984496323778
0,1,74.3,74.3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7691489246962777,57.147765104933434
1,8,43.35,371.4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.7689162749832177,33.332520520522486
0,17,88.25,1460.65,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7685914330418263,67.82819396594117
0,20,98.55,2031.95,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.7685850921348817,75.74406082989259
0,10,95.1,865.1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.7681723600715341,73.05319144280288
0,2,24.9,49.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7681552683393479,19.127066181649763
0,36,95.0,3440.25,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.767995829686705,72.95960382023698
0,3,85.7,256.75,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7679492798283973,65.81325328129365
1,2,44.7,93.7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7678106735145549,34.32113710610061
0,15,101.75,1669.4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7675378735953373,78.09697863832557
0,1,24.75,24.75,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7675212695569157,18.996151421533664
0,2,80.6,155.8,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.767454931918709,61.85686751264794
0,3,54.2,140.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7674356341021362,41.59501136833578
1,26,95.0,2497.2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7671834811104778,72.8824307054954
0,47,104.1,5135.15,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7670949232546903,79.85458151081326
0,13,81.15,952.3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7669135588244125,62.235035298601076
0,26,88.8,2274.35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.7667584067347875,68.08814651804913
0,22,84.15,1821.95,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7667562411785529,64.52253769517523
0,50,95.7,4729.75,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7667488936526117,73.37786912255494
0,10,79.85,797.25,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7667171621051003,61.22236539409226
1,2,44.15,92.65,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7667152144388238,33.85047671747407
0,16,73.85,1284.2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.766346851933634,56.594715015298874
0,2,55.3,108.65,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7662642128576703,42.374410971029164
0,28,81.05,2227.1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7659605277744836,62.0811007761219
0,24,89.55,2187.15,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.7658877064487563,68.58524411248612
0,33,93.35,3092.0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.7655901912698594,71.46784435504136
0,16,72.65,1194.3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7655891008670223,55.62004817798917
1,41,94.55,3851.45,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7655857979617043,72.38613719727914
0,6,83.55,477.55,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7654597031625893,63.95415819923433
0,3,75.0,209.1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7650481342687743,57.37861007015807
0,4,84.8,371.9,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7647056191110474,64.84703650061682
1,31,73.9,2217.15,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7646546950378381,56.50798196329624
0,3,86.05,244.85,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.7645424529112779,65.78887807301545
0,22,94.7,1914.9,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0.764474946026327,72.39577738869318
0,11,80.5,896.9,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7642680327620947,61.52357663734862
0,9,75.75,655.9,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7641558850890559,57.88480829549598
0,9,79.35,661.25,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7641445467076007,60.634869781248106
1,56,101.05,5594.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7636097209135483,77.16276229831405
0,12,85.05,999.8,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7635991751078932,64.94410984292631
0,38,103.65,3988.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.7634123325582586,79.12768826966351
0,4,69.55,284.9,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.763267557390363,53.08525861649974
0,8,59.25,436.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7632416775352835,45.22206939396555
1,2,95.1,180.25,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.7631160503538663,72.57233638865269
1,27,81.45,2122.05,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7628163279853717,62.13138991440853
0,11,79.5,868.5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7626583396075762,60.63133799880231
0,27,81.3,2272.8,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7625367042728576,61.994234057383316
0,4,29.05,129.6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.762136079687268,22.140053114915137
1,20,73.65,1463.5,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7621332256768456,56.131112071099686
0,21,104.4,2200.25,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.7620754858673208,79.56068072454829
0,10,80.7,788.8,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7620658199794156,61.49871167233884
0,22,50.35,1098.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.761935650626921,38.36346000906548
0,26,98.65,2537.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.761921020009224,75.16350862390995
1,6,85.15,503.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7615772678586766,64.84830435816632
0,4,24.25,96.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7613282226432356,18.462209399098462
1,32,74.9,2303.35,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7612492808606272,57.01757113646098
0,22,101.35,2317.1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.7611718955140091,77.14477161034482
0,6,94.5,575.45,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.7611628750004831,71.92989168754565
0,23,90.6,1943.2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.7606501021687997,68.91489925649324
0,9,40.75,359.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7605609798459909,30.99285992872413
0,1,45.0,45.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.760469839698338,34.22114278642521
0,29,74.95,2149.05,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7604100769838885,56.99273526994244
0,22,69.25,1554.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7603911599521476,52.65708782668622
1,5,28.45,131.05,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7603053648846964,21.63068763096961
0,8,74.5,609.9,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7602717135984234,56.64024266308254
0,4,56.4,234.85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7601851574057956,42.874442877686874
0,25,48.25,1293.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7600583683859244,36.67281627462086
1,22,74.4,1692.6,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7598075089305577,56.5296786644335
0,10,81.0,818.05,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7597141918804304,61.53684954231487
0,49,95.6,4783.5,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7597048667626106,72.62778526250557
1,16,71.8,1167.8,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7596066409134932,54.53975681758881
0,51,94.65,4812.75,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.7592457174125536,71.86260715309821
1,41,113.2,4689.5,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7591948776698029,85.94086015222169
0,25,104.95,2566.5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.7591149687460822,79.66911596990133
0,21,68.65,1493.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7590343880486673,52.10771073954101
0,8,70.1,551.35,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7589560527215556,53.20281929578105
0,13,79.8,973.45,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7585834350941729,60.534958120515
0,15,76.0,1130.85,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7585666480033253,57.65106524825272
0,2,24.4,36.55,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7584709157833113,18.506690345112794
1,18,85.45,1505.85,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7584638803893646,64.81073857927122
0,19,103.3,2012.7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.7581572602929061,78.3176449882572
1,42,84.65,3541.35,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7581512646690244,64.17750455423293
1,47,99.7,4747.2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7581303445254337,75.58559534918574
0,29,78.9,2384.15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.7580641098180426,59.81125826464357
0,18,85.6,1601.5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.7580612270394829,64.89004103457972
0,22,79.35,1730.35,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7579357643002133,60.14220289722192
0,7,40.1,293.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7578074505746895,30.388078768045048
1,58,98.7,5812.6,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7577694858361252,74.79184825202556
0,10,33.9,298.45,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.75773140447227,25.687094611609954
0,1,91.7,91.7,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7576960411942855,69.48072697751599
1,1,25.05,25.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7573723866532274,18.972178285663347
0,13,23.9,300.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7572310526686975,18.09782215878187
0,47,106.35,4849.1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.7571221522056941,80.51994088707556
0,8,103.35,847.3,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.7570959583480691,78.24586729527293
0,17,94.4,1617.5,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.757092853173237,71.46956533955358
1,27,70.55,1943.9,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7567584779062942,53.38931061628906
